latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2020-11-21,30.1,18.2,0.00,0.00,3
2020-11-22,28.7,19.0,0.20,0.20,51
2020-11-23,29.1,18.9,0.00,0.00,3
2020-11-24,28.6,16.9,0.00,0.00,3
2020-11-25,28.2,16.3,0.00,0.00,3
2020-11-26,26.1,19.4,2.10,2.10,53
2020-11-27,20.1,18.1,13.10,13.10,61
2020-11-28,24.9,17.7,7.70,7.70,53
2020-11-29,26.6,18.7,0.00,0.00,3
2020-11-30,27.6,18.2,0.00,0.00,3
2020-12-01,27.1,17.1,0.00,0.00,2
2020-12-02,27.8,15.7,0.00,0.00,3
2020-12-03,28.0,15.0,0.00,0.00,3
2020-12-04,28.1,15.6,0.00,0.00,3
2020-12-05,27.7,14.4,0.00,0.00,3
2020-12-06,27.6,14.1,0.00,0.00,3
2020-12-07,28.0,15.8,0.00,0.00,3
2020-12-08,27.7,15.6,0.00,0.00,3
2020-12-09,27.6,17.1,0.00,0.00,0
2020-12-10,27.8,15.6,0.00,0.00,0
2020-12-11,28.5,15.2,0.00,0.00,3
2020-12-12,28.2,16.2,0.00,0.00,2
2020-12-13,27.9,15.4,0.00,0.00,2
2020-12-14,28.4,15.4,0.00,0.00,3
2020-12-15,27.5,15.6,0.00,0.00,2
2020-12-16,27.7,16.9,0.00,0.00,3
2020-12-17,28.4,16.6,0.00,0.00,3
2020-12-18,27.9,17.9,0.00,0.00,3
2020-12-19,27.3,16.4,0.00,0.00,3
2020-12-20,27.0,15.3,0.00,0.00,3
2020-12-21,26.7,13.0,0.00,0.00,2
2020-12-22,26.3,11.7,0.00,0.00,3
2020-12-23,26.4,13.3,0.00,0.00,3
2020-12-24,26.7,14.2,0.00,0.00,1
2020-12-25,26.1,13.9,0.00,0.00,0
2020-12-26,26.7,15.9,0.00,0.00,0
2020-12-27,27.4,16.1,0.00,0.00,3
2020-12-28,28.1,14.3,0.00,0.00,2
2020-12-29,27.9,15.1,0.00,0.00,0
2020-12-30,27.3,14.6,0.00,0.00,0
2020-12-31,26.4,17.1,0.00,0.00,3
2021-01-01,26.7,17.8,0.00,0.00,3
2021-01-02,26.1,14.4,0.00,0.00,2
2021-01-03,26.2,14.1,0.00,0.00,0
